sensor_type,device_type,timestamps,x,y,z
Magnetometer,smartphone,1529657312547000000,-31.575012,47.15271,-26.36261
Magnetometer,smartphone,1529657312557000000,-31.977844,48.64502,-25.097656
Magnetometer,smartphone,1529657312567000000,-31.959534,48.376465,-25.093079
Magnetometer,smartphone,1529657312577000000,-32.50122,47.34497,-23.930359
Magnetometer,smartphone,1529657312587000000,-33.016968,47.79663,-25.061035
Magnetometer,smartphone,1529657312597000000,-32.998657,47.784424,-23.609924
Magnetometer,smartphone,1529657312606000000,-32.84149,47.898865,-22.969055
Magnetometer,smartphone,1529657312616000000,-33.73871,47.305298,-22.779846
Magnetometer,smartphone,1529657312626000000,-32.603455,49.205017,-21.711731
Magnetometer,smartphone,1529657312636000000,-33.28705,47.792053,-21.507263
Magnetometer,smartphone,1529657312646000000,-32.243347,49.01886,-18.807983
Magnetometer,smartphone,1529657312656000000,-31.570435,48.298645,-19.288635
Magnetometer,smartphone,1529657312665000000,-31.411743,48.15674,-19.934082
Magnetometer,smartphone,1529657312675000000,-33.05664,49.357605,-19.28711
Magnetometer,smartphone,1529657312685000000,-31.06842,50.508118,-16.925049
Magnetometer,smartphone,1529657312695000000,-29.045105,50.61035,-17.607117
Magnetometer,smartphone,1529657312705000000,-29.891968,51.867676,-15.522766
Magnetometer,smartphone,1529657312715000000,-29.566956,52.08893,-13.273621
Magnetometer,smartphone,1529657312725000000,-29.664612,53.053284,-15.875244
Magnetometer,smartphone,1529657312735000000,-27.39563,51.931763,-16.37268
Magnetometer,smartphone,1529657312745000000,-28.111267,53.57666,-14.137268
Magnetometer,smartphone,1529657312755000000,-27.27356,52.964783,-13.171387
Magnetometer,smartphone,1529657312764000000,-27.354431,54.299927,-12.229919
Magnetometer,smartphone,1529657312774000000,-26.571655,54.237366,-12.72583
Magnetometer,smartphone,1529657312784000000,-26.332092,55.158997,-13.557434
Magnetometer,smartphone,1529657312794000000,-24.12262,52.960205,-12.094116
Magnetometer,smartphone,1529657312803000000,-27.320862,53.63617,-13.18512
Magnetometer,smartphone,1529657312813000000,-26.434326,54.621887,-12.091064
Magnetometer,smartphone,1529657312823000000,-26.51062,52.91748,-15.280151
Magnetometer,smartphone,1529657312833000000,-25.468445,54.145813,-12.742615
Magnetometer,smartphone,1529657312842000000,-26.705933,53.72467,-13.842773
Magnetometer,smartphone,1529657312852000000,-25.492859,52.149963,-13.343811
Magnetometer,smartphone,1529657312862000000,-25.743103,53.504944,-13.208008
Magnetometer,smartphone,1529657312872000000,-26.223755,53.294373,-15.293884
Magnetometer,smartphone,1529657312882000000,-23.713684,53.475952,-14.21051
Magnetometer,smartphone,1529657312892000000,-24.745178,52.368164,-15.136719
Magnetometer,smartphone,1529657312902000000,-25.823975,51.805115,-16.880798
Magnetometer,smartphone,1529657312911000000,-23.390198,53.190613,-15.1779175
Magnetometer,smartphone,1529657312921000000,-22.061157,54.284668,-15.708923
Magnetometer,smartphone,1529657312931000000,-22.277832,52.83661,-15.995789
Magnetometer,smartphone,1529657312941000000,-20.497131,53.907776,-18.309021
Magnetometer,smartphone,1529657312951000000,-19.204712,53.65448,-16.711426
Magnetometer,smartphone,1529657312961000000,-19.927979,52.78015,-16.679382
Magnetometer,smartphone,1529657312970000000,-21.029663,52.868652,-16.340637
Magnetometer,smartphone,1529657312980000000,-22.460938,53.251648,-15.840149
Magnetometer,smartphone,1529657312990000000,-21.839905,53.20587,-16.656494
Magnetometer,smartphone,1529657313000000000,-21.940613,52.412415,-16.47644
Magnetometer,smartphone,1529657313010000000,-21.36383,53.163147,-16.340637
Magnetometer,smartphone,1529657313019000000,-21.447754,52.104187,-16.477966
Magnetometer,smartphone,1529657313029000000,-20.140076,53.596497,-16.532898
Magnetometer,smartphone,1529657313040000000,-20.666504,52.426147,-14.884949
Magnetometer,smartphone,1529657313050000000,-22.114563,53.201294,-13.262939
Magnetometer,smartphone,1529657313059000000,-20.84961,52.967834,-13.925171
Magnetometer,smartphone,1529657313069000000,-22.180176,54.14276,-13.282776
Magnetometer,smartphone,1529657313079000000,-21.391296,54.33197,-11.84845
Magnetometer,smartphone,1529657313089000000,-20.462036,54.52118,-11.706543
Magnetometer,smartphone,1529657313098000000,-21.228027,54.570007,-9.919739
Magnetometer,smartphone,1529657313108000000,-21.009827,53.36609,-11.833191
Magnetometer,smartphone,1529657313118000000,-20.73059,52.244568,-8.102417
Magnetometer,smartphone,1529657313128000000,-19.979858,54.60205,-10.264587
Magnetometer,smartphone,1529657313138000000,-20.626831,53.0365,-7.9605103
Magnetometer,smartphone,1529657313148000000,-22.842407,53.48053,-6.9641113
Magnetometer,smartphone,1529657313158000000,-23.258972,54.85382,-7.470703
Magnetometer,smartphone,1529657313168000000,-21.292114,54.005432,-5.3894043
Magnetometer,smartphone,1529657313177000000,-22.009277,54.885864,-7.8155518
Magnetometer,smartphone,1529657313187000000,-22.491455,53.045654,-6.315613
Magnetometer,smartphone,1529657313197000000,-21.437073,53.881836,-5.0613403
Magnetometer,smartphone,1529657313207000000,-22.976685,55.618286,-5.7174683
Magnetometer,smartphone,1529657313217000000,-23.680115,54.345703,-6.323242
Magnetometer,smartphone,1529657313226000000,-21.910095,53.92151,-5.053711
Magnetometer,smartphone,1529657313236000000,-23.251343,55.104065,-5.378723
Magnetometer,smartphone,1529657313246000000,-24.27826,54.24652,-4.374695
Magnetometer,smartphone,1529657313256000000,-25.228882,54.20227,-5.4870605
Magnetometer,smartphone,1529657313266000000,-24.365234,55.203247,-6.1691284
Magnetometer,smartphone,1529657313276000000,-25.550842,54.232788,-5.9661865
Magnetometer,smartphone,1529657313286000000,-24.1745,55.038452,-4.232788
Magnetometer,smartphone,1529657313295000000,-25.514221,53.9505,-4.508972
Magnetometer,smartphone,1529657313305000000,-26.283264,53.364563,-6.741333
Magnetometer,smartphone,1529657313316000000,-25.875854,54.266357,-6.768799
Magnetometer,smartphone,1529657313325000000,-26.635742,54.055786,-5.944824
Magnetometer,smartphone,1529657313335000000,-27.137756,52.612305,-3.8070679
Magnetometer,smartphone,1529657313345000000,-27.919006,52.28882,-5.4000854
Magnetometer,smartphone,1529657313354000000,-29.04358,54.66461,-6.8847656
Magnetometer,smartphone,1529657313364000000,-26.583862,53.37982,-5.445862
Magnetometer,smartphone,1529657313374000000,-27.6474,54.82025,-7.395935
Magnetometer,smartphone,1529657313384000000,-25.900269,54.922485,-5.0079346
Magnetometer,smartphone,1529657313394000000,-25.657654,53.189087,-7.878113
Magnetometer,smartphone,1529657313403000000,-27.375793,53.193665,-7.2036743
Magnetometer,smartphone,1529657313413000000,-26.887512,52.505493,-9.779358
Magnetometer,smartphone,1529657313423000000,-26.416016,52.593994,-9.143066
Magnetometer,smartphone,1529657313433000000,-26.541138,51.818848,-11.061096
Magnetometer,smartphone,1529657313442000000,-25.364685,53.178406,-9.657288
Magnetometer,smartphone,1529657313453000000,-25.436401,51.72577,-11.077881
Magnetometer,smartphone,1529657313462000000,-25.75531,51.49994,-12.841797
Magnetometer,smartphone,1529657313472000000,-25.570679,51.33972,-11.38916
Magnetometer,smartphone,1529657313482000000,-24.710083,52.34375,-12.393188
Magnetometer,smartphone,1529657313492000000,-26.12915,51.9516,-15.264893
Magnetometer,smartphone,1529657313501000000,-26.644897,52.531433,-15.592957
Magnetometer,smartphone,1529657313512000000,-25.369263,52.28882,-15.286255
Magnetometer,smartphone,1529657313522000000,-26.03302,50.4776,-15.7196045
Magnetometer,smartphone,1529657313532000000,-25.198364,51.75476,-17.21344
Magnetometer,smartphone,1529657313541000000,-23.913574,51.506042,-16.261292
Magnetometer,smartphone,1529657313551000000,-25.035095,51.609802,-17.5354
Magnetometer,smartphone,1529657313561000000,-24.16687,50.34027,-18.006897
Magnetometer,smartphone,1529657313571000000,-24.621582,49.85504,-19.441223
Magnetometer,smartphone,1529657313581000000,-23.582458,51.086426,-17.225647
Magnetometer,smartphone,1529657313590000000,-23.873901,50.585938,-18.339539
Magnetometer,smartphone,1529657313600000000,-25.222778,51.51825,-20.758057
Magnetometer,smartphone,1529657313610000000,-24.327087,50.227356,-18.969727
Magnetometer,smartphone,1529657313620000000,-21.276855,51.57013,-18.405151
Magnetometer,smartphone,1529657313630000000,-23.576355,50.698853,-18.992615
Magnetometer,smartphone,1529657313640000000,-22.31903,50.46997,-20.13855
Magnetometer,smartphone,1529657313649000000,-23.144531,51.19934,-19.332886
Magnetometer,smartphone,1529657313659000000,-24.284363,51.571655,-20.613098
Magnetometer,smartphone,1529657313669000000,-20.890808,50.601196,-18.067932
Magnetometer,smartphone,1529657313679000000,-22.367859,51.397705,-18.867493
Magnetometer,smartphone,1529657313689000000,-20.362854,51.77002,-19.554138
Magnetometer,smartphone,1529657313699000000,-21.304321,51.97296,-18.414307
Magnetometer,smartphone,1529657313708000000,-22.042847,51.364136,-18.06488
Magnetometer,smartphone,1529657313718000000,-23.197937,52.131653,-18.385315
Magnetometer,smartphone,1529657313728000000,-21.806335,52.54364,-17.610168
Magnetometer,smartphone,1529657313738000000,-20.735168,52.85797,-18.119812
Magnetometer,smartphone,1529657313748000000,-21.348572,52.897644,-16.65802
Magnetometer,smartphone,1529657313758000000,-20.411682,53.208923,-15.2282715
Magnetometer,smartphone,1529657313768000000,-21.22345,53.67279,-14.741516
Magnetometer,smartphone,1529657313778000000,-19.30542,55.384827,-14.971924
Magnetometer,smartphone,1529657313787000000,-20.20874,54.79431,-15.266418
Magnetometer,smartphone,1529657313797000000,-19.429016,55.24597,-13.031006
Magnetometer,smartphone,1529657313807000000,-18.103027,56.5979,-12.277222
Magnetometer,smartphone,1529657313817000000,-18.95752,57.98645,-10.032654
Magnetometer,smartphone,1529657313827000000,-20.170593,57.292175,-10.643005
Magnetometer,smartphone,1529657313836000000,-18.389893,56.604004,-10.012817
Magnetometer,smartphone,1529657313846000000,-19.0979,57.859802,-9.382629
Magnetometer,smartphone,1529657313856000000,-18.969727,57.995605,-11.001587
Magnetometer,smartphone,1529657313866000000,-18.211365,56.193542,-10.652161
Magnetometer,smartphone,1529657313876000000,-15.931702,56.82373,-13.12561
Magnetometer,smartphone,1529657313886000000,-16.05072,56.29883,-12.950134
Magnetometer,smartphone,1529657313896000000,-15.307617,56.904602,-12.976074
Magnetometer,smartphone,1529657313905000000,-16.752625,57.421875,-12.640381
Magnetometer,smartphone,1529657313915000000,-15.934753,57.08008,-11.839294
Magnetometer,smartphone,1529657313925000000,-18.218994,57.95746,-14.079285
Magnetometer,smartphone,1529657313935000000,-16.908264,57.051086,-14.726257
Magnetometer,smartphone,1529657313945000000,-16.76178,57.174683,-14.894104
Magnetometer,smartphone,1529657313955000000,-17.340088,56.5506,-14.385986
Magnetometer,smartphone,1529657313965000000,-17.074585,57.45392,-13.119507
Magnetometer,smartphone,1529657313974000000,-15.072632,57.572937,-15.576172
Magnetometer,smartphone,1529657313984000000,-14.634705,57.9422,-16.236877
Magnetometer,smartphone,1529657313994000000,-13.034058,57.53784,-15.933228
Magnetometer,smartphone,1529657314004000000,-13.598633,56.777954,-15.100098
Magnetometer,smartphone,1529657314014000000,-12.590027,56.144714,-13.166809
Magnetometer,smartphone,1529657314023000000,-14.819336,58.73871,-13.830566
Magnetometer,smartphone,1529657314033000000,-14.160156,58.53882,-12.385559
Magnetometer,smartphone,1529657314043000000,-14.28833,58.021545,-13.017273
Magnetometer,smartphone,1529657314054000000,-15.280151,58.64258,-13.659668
Magnetometer,smartphone,1529657314063000000,-13.919067,57.44629,-11.720276
Magnetometer,smartphone,1529657314073000000,-12.670898,57.733154,-10.618591
Magnetometer,smartphone,1529657314083000000,-12.823486,57.870483,-9.489441
Magnetometer,smartphone,1529657314093000000,-13.070679,59.350586,-8.387756
Magnetometer,smartphone,1529657314102000000,-14.122009,58.511353,-9.320068
Magnetometer,smartphone,1529657314112000000,-14.038086,59.828186,-7.736206
Magnetometer,smartphone,1529657314122000000,-14.096069,58.747864,-5.7754517
Magnetometer,smartphone,1529657314132000000,-13.618469,58.833313,-4.6569824
Magnetometer,smartphone,1529657314142000000,-14.822388,60.273743,-5.151367
Magnetometer,smartphone,1529657314151000000,-15.219116,59.109497,-5.7647705
Magnetometer,smartphone,1529657314161000000,-15.992737,59.162903,-4.46167
Magnetometer,smartphone,1529657314171000000,-15.296936,58.68225,-1.5594482
Magnetometer,smartphone,1529657314181000000,-16.004944,59.555054,-3.1799316
Magnetometer,smartphone,1529657314191000000,-16.004944,59.8114,-1.7333984
Magnetometer,smartphone,1529657314200000000,-17.24701,59.518433,-2.3513794
Magnetometer,smartphone,1529657314210000000,-17.370605,58.998108,-2.659607
Magnetometer,smartphone,1529657314220000000,-17.424011,59.674072,-3.1585693
Magnetometer,smartphone,1529657314230000000,-17.835999,58.77533,-3.4545898
Magnetometer,smartphone,1529657314240000000,-16.061401,58.47473,-1.0574341
Magnetometer,smartphone,1529657314250000000,-18.03894,59.84192,-1.0543823
Magnetometer,smartphone,1529657314259000000,-17.280579,60.054016,-2.0401
Magnetometer,smartphone,1529657314269000000,-18.03894,59.84192,-1.0543823
Magnetometer,smartphone,1529657314280000000,-18.945312,59.38263,-0.8666992
Magnetometer,smartphone,1529657314289000000,-19.064331,58.729553,-1.4953613
Magnetometer,smartphone,1529657314299000000,-19.085693,59.63745,2.0339966
Magnetometer,smartphone,1529657314309000000,-20.280457,58.291626,-0.82092285
Magnetometer,smartphone,1529657314319000000,-22.245789,59.394836,-1.2954712
Magnetometer,smartphone,1529657314329000000,-21.104431,59.020996,0.14648438
Magnetometer,smartphone,1529657314338000000,-22.259521,59.658813,-0.8163452
Magnetometer,smartphone,1529657314348000000,-22.853088,59.173584,-0.7965088
Magnetometer,smartphone,1529657314358000000,-22.895813,59.71527,-1.2908936
Magnetometer,smartphone,1529657314368000000,-22.720337,59.562683,-0.6454468
Magnetometer,smartphone,1529657314378000000,-22.702026,59.29413,-0.63934326
Magnetometer,smartphone,1529657314388000000,-21.664429,57.74536,-1.5914917
Magnetometer,smartphone,1529657314397000000,-21.68274,58.140564,-0.79345703
Magnetometer,smartphone,1529657314407000000,-22.509766,58.23517,-3.8467407
Magnetometer,smartphone,1529657314417000000,-21.742249,58.694458,-2.5787354
Magnetometer,smartphone,1529657314427000000,-21.426392,58.158875,-5.6381226
Magnetometer,smartphone,1529657314437000000,-21.783447,58.468628,-7.4142456
Magnetometer,smartphone,1529657314447000000,-21.278381,57.6416,-9.341431
Magnetometer,smartphone,1529657314457000000,-20.529175,57.98645,-10.3302
Magnetometer,smartphone,1529657314467000000,-19.02008,56.52771,-10.646057
Magnetometer,smartphone,1529657314476000000,-19.625854,58.06732,-13.088989
Magnetometer,smartphone,1529657314486000000,-18.901062,56.671143,-13.070679
Magnetometer,smartphone,1529657314496000000,-19.425964,57.25708,-14.204407
Magnetometer,smartphone,1529657314506000000,-19.029236,56.27899,-12.89978
Magnetometer,smartphone,1529657314515000000,-20.289612,55.873108,-15.77301
Magnetometer,smartphone,1529657314525000000,-18.11676,56.352234,-14.852905
Magnetometer,smartphone,1529657314535000000,-19.036865,55.647278,-17.242432
Magnetometer,smartphone,1529657314545000000,-18.86139,55.493164,-16.595459
Magnetometer,smartphone,1529657314555000000,-18.974304,54.837036,-16.740417
Magnetometer,smartphone,1529657314565000000,-19.77539,54.911804,-17.697144
Magnetometer,smartphone,1529657314575000000,-17.759705,55.148315,-18.382263
Magnetometer,smartphone,1529657314585000000,-19.210815,53.276062,-19.4458
Magnetometer,smartphone,1529657314594000000,-18.965149,54.193115,-19.792175
Magnetometer,smartphone,1529657314604000000,-17.985535,53.451538,-20.922852
Magnetometer,smartphone,1529657314614000000,-17.152405,52.970886,-19.63501
Magnetometer,smartphone,1529657314624000000,-17.32483,52.867126,-21.566772
Magnetometer,smartphone,1529657314634000000,-16.514587,52.65808,-20.606995
Magnetometer,smartphone,1529657314643000000,-17.671204,53.4256,-20.92743
Magnetometer,smartphone,1529657314653000000,-17.974854,53.060913,-22.20459
Magnetometer,smartphone,1529657314663000000,-16.506958,52.397156,-21.408081
Magnetometer,smartphone,1529657314673000000,-15.789795,53.276062,-21.923828
Magnetometer,smartphone,1529657314683000000,-16.522217,52.409363,-22.698975
Magnetometer,smartphone,1529657314693000000,-15.814209,53.805542,-20.967102
Magnetometer,smartphone,1529657314702000000,-15.742493,52.604675,-21.910095
Magnetometer,smartphone,1529657314712000000,-13.96637,54.06189,-22.294617
Magnetometer,smartphone,1529657314722000000,-16.273499,53.451538,-22.080994
Magnetometer,smartphone,1529657314732000000,-15.605164,52.989197,-21.27533
Magnetometer,smartphone,1529657314742000000,-15.4296875,52.835083,-20.629883
Magnetometer,smartphone,1529657314751000000,-13.983154,54.58374,-20.692444
Magnetometer,smartphone,1529657314762000000,-16.029358,54.87976,-19.534302
Magnetometer,smartphone,1529657314772000000,-13.461304,53.744507,-21.328735
Magnetometer,smartphone,1529657314782000000,-11.886597,54.252625,-17.816162
Magnetometer,smartphone,1529657314791000000,-12.875366,54.745483,-18.940735
Magnetometer,smartphone,1529657314801000000,-13.3758545,55.69763,-15.887451
Magnetometer,smartphone,1529657314811000000,-13.420105,56.622314,-14.131165
Magnetometer,smartphone,1529657314821000000,-11.830139,56.481934,-13.1866455
Magnetometer,smartphone,1529657314830000000,-13.031006,57.791138,-14.163208
Magnetometer,smartphone,1529657314840000000,-11.851501,57.006836,-11.907959
Magnetometer,smartphone,1529657314850000000,-12.503052,55.18799,-11.3723755
Magnetometer,smartphone,1529657314860000000,-12.475586,56.92749,-12.055969
Magnetometer,smartphone,1529657314870000000,-13.128662,56.996155,-13.821411
Magnetometer,smartphone,1529657314879000000,-13.38501,56.214905,-13.638306
Magnetometer,smartphone,1529657314889000000,-12.637329,56.8161,-13.180542
Magnetometer,smartphone,1529657314899000000,-11.633301,55.929565,-13.017273
Magnetometer,smartphone,1529657314909000000,-12.690735,57.10907,-15.92865
Magnetometer,smartphone,1529657314919000000,-11.53717,56.471252,-14.967346
Magnetometer,smartphone,1529657314929000000,-10.925293,56.8161,-14.338684
Magnetometer,smartphone,1529657314939000000,-13.119507,56.47888,-16.06903
Magnetometer,smartphone,1529657314949000000,-12.789917,56.697083,-13.497925
Magnetometer,smartphone,1529657314959000000,-12.509155,56.951904,-14.7994995
Magnetometer,smartphone,1529657314968000000,-11.671448,56.340027,-13.832092
Magnetometer,smartphone,1529657314978000000,-9.031677,56.529236,-15.010071
Magnetometer,smartphone,1529657314988000000,-9.674072,56.59027,-15.969849
Magnetometer,smartphone,1529657314998000000,-8.570862,56.75354,-14.538574
Magnetometer,smartphone,1529657315007000000,-8.695984,56.10504,-15.652466
Magnetometer,smartphone,1529657315017000000,-10.093689,56.336975,-13.214111
Magnetometer,smartphone,1529657315027000000,-10.290527,57.14264,-11.7752075
Magnetometer,smartphone,1529657315037000000,-9.629822,56.558228,-12.419128
Magnetometer,smartphone,1529657315047000000,-11.288452,55.882263,-10.76355
Magnetometer,smartphone,1529657315057000000,-10.134888,57.513428,-9.689331
Magnetometer,smartphone,1529657315067000000,-9.332275,57.183838,-10.179138
Magnetometer,smartphone,1529657315077000000,-9.152222,57.026672,-9.049988
Magnetometer,smartphone,1529657315087000000,-10.592651,57.670593,-7.748413
Magnetometer,smartphone,1529657315097000000,-10.067749,57.209778,-5.810547
Magnetometer,smartphone,1529657315106000000,-9.510803,57.977295,-7.2891235
Magnetometer,smartphone,1529657315116000000,-10.910034,58.081055,-5.6533813
Magnetometer,smartphone,1529657315126000000,-10.542297,57.37915,-5.1605225
Magnetometer,smartphone,1529657315136000000,-11.380005,58.372498,-3.8772583
Magnetometer,smartphone,1529657315145000000,-10.960388,59.265137,-2.935791
Magnetometer,smartphone,1529657315155000000,-10.891724,58.576965,-1.1474609
Magnetometer,smartphone,1529657315165000000,-11.982727,58.406067,-1.6098022
Magnetometer,smartphone,1529657315175000000,-11.808777,58.251953,-0.9628296
Magnetometer,smartphone,1529657315185000000,-12.240601,57.87964,0.019836426
Magnetometer,smartphone,1529657315194000000,-12.861633,57.925415,0.83618164
Magnetometer,smartphone,1529657315204000000,-13.989258,58.416748,1.3290405
Magnetometer,smartphone,1529657315214000000,-14.024353,58.695984,0.032043457
Magnetometer,smartphone,1529657315224000000,-12.425232,58.421326,0.97961426
Magnetometer,smartphone,1529657315234000000,-14.201355,59.23462,1.4755249
Magnetometer,smartphone,1529657315243000000,-13.037109,58.206177,0.99487305
Magnetometer,smartphone,1529657315254000000,-13.742065,57.318115,2.4780273
Magnetometer,smartphone,1529657315264000000,-14.093018,58.518982,6.3308716
Magnetometer,smartphone,1529657315274000000,-14.1067505,57.89032,1.5045166
Magnetometer,smartphone,1529657315283000000,-14.982605,57.536316,4.914856
Magnetometer,smartphone,1529657315293000000,-17.877197,58.195496,2.8518677
Magnetometer,smartphone,1529657315303000000,-17.314148,56.94275,3.3538818
Magnetometer,smartphone,1529657315313000000,-17.359924,57.23114,1.0894775
Magnetometer,smartphone,1529657315322000000,-18.077087,59.00421,3.9672852
Magnetometer,smartphone,1529657315332000000,-18.292236,57.80945,5.2871704
Magnetometer,smartphone,1529657315342000000,-19.74945,57.82776,1.600647
Magnetometer,smartphone,1529657315352000000,-19.407654,57.52716,2.2476196
Magnetometer,smartphone,1529657315362000000,-18.75763,57.2052,2.243042
Magnetometer,smartphone,1529657315372000000,-20.549011,58.029175,1.449585
Magnetometer,smartphone,1529657315381000000,-20.25299,58.27179,1.4389038
Magnetometer,smartphone,1529657315391000000,-21.012878,58.06122,2.2628784
Magnetometer,smartphone,1529657315401000000,-19.84253,57.0282,2.2659302
Magnetometer,smartphone,1529657315411000000,-19.932556,58.241272,1.7562866
Magnetometer,smartphone,1529657315421000000,-21.073914,58.103943,-2.5772095
Magnetometer,smartphone,1529657315431000000,-20.916748,58.21991,-1.9378662
Magnetometer,smartphone,1529657315441000000,-20.419312,57.52411,-3.7063599
Magnetometer,smartphone,1529657315450000000,-19.97528,58.016968,-3.0792236
Magnetometer,smartphone,1529657315460000000,-18.336487,58.706665,-6.349182
Magnetometer,smartphone,1529657315470000000,-18.486023,58.20465,-8.755493
Magnetometer,smartphone,1529657315480000000,-18.80951,58.363342,-8.592224
Magnetometer,smartphone,1529657315490000000,-18.31665,58.055115,-8.59375
Magnetometer,smartphone,1529657315500000000,-18.075562,58.718872,-10.710144
Magnetometer,smartphone,1529657315509000000,-19.458008,57.917786,-12.927246
Magnetometer,smartphone,1529657315520000000,-19.63501,58.328247,-12.287903
Magnetometer,smartphone,1529657315529000000,-17.430115,57.891846,-14.091492
Magnetometer,smartphone,1529657315539000000,-18.556213,58.255005,-14.402771
Magnetometer,smartphone,1529657315549000000,-18.537903,57.603455,-16.647339
Magnetometer,smartphone,1529657315558000000,-18.80951,56.576538,-19.041443
Magnetometer,smartphone,1529657315569000000,-18.93158,58.195496,-19.880676
Magnetometer,smartphone,1529657315578000000,-18.57605,57.63092,-19.71283
Magnetometer,smartphone,1529657315588000000,-18.527222,56.70166,-20.985413
Magnetometer,smartphone,1529657315598000000,-16.374207,57.450867,-20.231628
Magnetometer,smartphone,1529657315608000000,-17.163086,57.006836,-23.274231
Magnetometer,smartphone,1529657315617000000,-17.51709,57.57141,-23.280334
Magnetometer,smartphone,1529657315627000000,-18.214417,56.422424,-22.758484
Magnetometer,smartphone,1529657315637000000,-17.823792,55.448914,-21.937561
Magnetometer,smartphone,1529657315648000000,-16.326904,56.269836,-23.27118
Magnetometer,smartphone,1529657315657000000,-16.789246,56.300354,-22.296143
Magnetometer,smartphone,1529657315667000000,-17.625427,56.910706,-23.101807
Magnetometer,smartphone,1529657315677000000,-15.110779,54.948425,-21.003723
Magnetometer,smartphone,1529657315687000000,-18.205261,56.41632,-21.951294
Magnetometer,smartphone,1529657315696000000,-17.062378,56.295776,-18.902588
Magnetometer,smartphone,1529657315706000000,-17.26532,54.58374,-19.66858
Magnetometer,smartphone,1529657315716000000,-18.08014,57.447815,-18.588257
Magnetometer,smartphone,1529657315726000000,-17.835999,56.095886,-19.207764
Magnetometer,smartphone,1529657315735000000,-16.514587,57.32422,-19.580078
Magnetometer,smartphone,1529657315745000000,-16.52069,57.711792,-17.81311
Magnetometer,smartphone,1529657315756000000,-16.210938,57.688904,-18.302917
Magnetometer,smartphone,1529657315765000000,-15.103149,58.10547,-15.103149
Magnetometer,smartphone,1529657315775000000,-14.993286,58.636475,-15.924072
Magnetometer,smartphone,1529657315785000000,-14.3081665,60.04944,-15.966797
Magnetometer,smartphone,1529657315795000000,-13.920593,59.46045,-13.217163
Magnetometer,smartphone,1529657315805000000,-13.804626,60.243225,-12.106323
Magnetometer,smartphone,1529657315814000000,-12.023926,59.555054,-11.476135
Magnetometer,smartphone,1529657315825000000,-12.133789,58.7677,-12.1032715
Magnetometer,smartphone,1529657315834000000,-13.005066,60.169983,-11.31134
Magnetometer,smartphone,1529657315844000000,-13.146973,59.916687,-11.465454
Magnetometer,smartphone,1529657315854000000,-12.5,59.8526,-10.183716
Magnetometer,smartphone,1529657315864000000,-11.448669,60.435486,-10.697937
Magnetometer,smartphone,1529657315874000000,-12.0651245,59.840393,-13.256836
Magnetometer,smartphone,1529657315883000000,-10.949707,60.12268,-10.215759
Magnetometer,smartphone,1529657315893000000,-10.844421,60.53009,-12.162781
Magnetometer,smartphone,1529657315903000000,-12.783813,61.10382,-13.595581
Magnetometer,smartphone,1529657315913000000,-11.997986,61.550903,-10.874939
Magnetometer,smartphone,1529657315923000000,-12.719727,60.420227,-12.129211
Magnetometer,smartphone,1529657315933000000,-11.488342,61.102295,-10.227966
Magnetometer,smartphone,1529657315942000000,-13.024902,60.438538,-11.317444
Magnetometer,smartphone,1529657315952000000,-13.676453,60.88867,-10.670471
Magnetometer,smartphone,1529657315962000000,-12.295532,61.30829,-10.864258
Magnetometer,smartphone,1529657315972000000,-11.262512,62.161255,-11.3845825
Magnetometer,smartphone,1529657315982000000,-10.516357,60.240173,-12.646484
Magnetometer,smartphone,1529657315991000000,-8.596802,60.06317,-10.577393
Magnetometer,smartphone,1529657316001000000,-7.936096,61.621094,-11.9140625
Magnetometer,smartphone,1529657316011000000,-9.0789795,62.249756,-11.907959
Magnetometer,smartphone,1529657316021000000,-7.9299927,61.616516,-11.428833
Magnetometer,smartphone,1529657316031000000,-9.93042,61.239624,-10.258484
Magnetometer,smartphone,1529657316041000000,-10.481262,62.48474,-9.791565
Magnetometer,smartphone,1529657316051000000,-11.21521,61.872864,-9.120178
Magnetometer,smartphone,1529657316061000000,-10.762024,62.22992,-8.48999
Magnetometer,smartphone,1529657316071000000,-10.406494,61.53717,-8.966064
Magnetometer,smartphone,1529657316081000000,-8.43811,62.573242,-8.860779
Magnetometer,smartphone,1529657316090000000,-11.798096,61.634827,-6.6848755
Magnetometer,smartphone,1529657316100000000,-10.916138,62.36725,-7.36084
Magnetometer,smartphone,1529657316110000000,-10.565186,62.060547,-6.0699463
Magnetometer,smartphone,1529657316120000000,-9.887695,64.11743,-3.060913
Magnetometer,smartphone,1529657316129000000,-9.632874,62.374878,-4.963684
Magnetometer,smartphone,1529657316140000000,-11.039734,62.22992,-5.419922
Magnetometer,smartphone,1529657316149000000,-11.759949,63.749695,-4.312134
Magnetometer,smartphone,1529657316159000000,-11.180115,62.101746,-4.7698975
Magnetometer,smartphone,1529657316169000000,-13.719177,62.705994,-3.6102295
Magnetometer,smartphone,1529657316179000000,-10.966492,63.68103,-4.0008545
Magnetometer,smartphone,1529657316188000000,-11.831665,62.934875,-1.8722534
Magnetometer,smartphone,1529657316198000000,-12.994385,61.564636,-2.1453857
Magnetometer,smartphone,1529657316208000000,-13.095093,63.168335,-1.210022
Magnetometer,smartphone,1529657316218000000,-14.067078,61.380005,-1.1550903
Magnetometer,smartphone,1529657316227000000,-14.190674,65.267944,-1.8829346
